"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1984-07-29 7 52 29 1984 0 2190757.46008258 0 0 0 0 0 0 54621.9342572689 0 0 27804000 23381033.6576053 1600642.53991742
1984-08-05 8 1 5 1984 0 5728.67069647461 0 0 0 0 0 0 47353.6930406345 0 0 30702000 18809515.77335 1350991.32930353
1984-08-12 8 2 12 1984 0 169148.867284994 0 0 0 0 0 0 58382.7006477675 0 0 33600000 12321733.9687858 1270371.13271501
1984-08-19 8 3 19 1984 0 195800.929196914 0 0 0 15083.6808713833 0 0 62292.9893511548 0 0 36498000 11263647.1108825 1326519.07080309
1984-08-26 8 4 26 1984 305793.563835922 479520 0 0 0 71995.6276263766 0 0 62609.2344838558 0 0 28653829.2657427 0 818680.836164078
1984-09-02 9 5 2 1984 616281.801001242 479520 0 0 0 0 0 0 81150.3523018243 0 0 20681842.9649565 0 590909.798998758
1984-09-09 9 6 9 1984 695186.033696604 179820 0 0 0 0 0 0 71059.0579172089 0 0 19430682.8206189 0 555162.366303396
1984-09-16 9 7 16 1984 698348.701979501 179820 0 0 0 0 0 0 72227.5134240184 0 0 20830477.4307175 0 595156.498020499
1984-09-23 9 8 23 1984 761321.782202846 179820 0 0 0 0 0 0 78019.9514863984 0 0 20136907.6229004 0 575340.217797154
1984-09-30 9 9 30 1984 683911.683821537 179820 0 0 0 0 0 0 65059.7587258625 0 0 24356749.0662462 0 695907.116178463
1984-10-07 10 10 7 1984 668350.579214731 359640 0 0 0 0 0 0 69002.8326347683 0 0 26109778.1274844 0 745993.660785269
1984-10-14 10 11 14 1984 669270.397391718 359640 0 0 0 0 0 0 73589.6227808495 0 0 27285974.8912899 0 779599.282608282
1984-10-21 10 12 21 1984 677844.424352483 359640 0 0 0 0 0 0 61294.9195767828 0 0 28194274.3476631 0 805550.695647517
1984-10-28 10 13 28 1984 732701.148856524 359640 0 0 0 0 1.53881438675216 0 71119.0408489841 0 0 27482679.3900216 0 785219.411143476
1984-11-04 11 14 4 1984 1046332.06869014 359640 0 0 0 0 0 0 69717.0820117363 688244.248236501 0 17713987.5958451 0 506113.931309861
1984-11-11 11 15 11 1984 85888.9514042337 3236760 0 0 0 0 0 0 66673.7151406749 0 0 49819008.7008518 0 1423400.24859577
1984-11-18 11 16 18 1984 493972.674947319 3236760 0 0 0 0 0 0 61201.695809512 0 0 34025590.3768438 0 972159.725052681
1984-11-25 11 17 25 1984 825402.895070625 3236760 0 0 0 0 0 0 64885.0187902522 258075.318191675 0 20915044.6725281 0 597572.704929375
1984-12-02 12 18 2 1984 685404.611664635 3236760 0 0 0 0 0 0 64816.9539338834 107407.504650569 0 24304496.5917378 0 694414.188335365
1984-12-09 12 19 9 1984 484127.610888221 1817800.38 0 0 0 0 0 0 67187.8453577011 0 0 34370167.6189123 0 982004.789111779
1984-12-16 12 20 16 1984 584834.739971746 1811266.92 0 0 0 0 0 0 69360.049197428 0 0 33866394.1009889 0 967611.260028254
1984-12-23 12 21 23 1984 828583.043689799 1804733.46 0 0 0 0 0 0 71565.9071433794 140745.627304876 0 28356179.470857 0 810176.556310201
1984-12-30 12 22 30 1984 1091308.67119003 1438560 0 0 0 0 0 0 73597.5007092619 534422.661960573 0 22181758.5083491 0 633764.528809975
